area,distance,first_registration,fuel,price,search,title,url,year
"Tjukkebygdvegen 9, 5706 Voss",68000,2019-09-05,El + Bensin,399000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Executive aut,https://www.finn.no/car/used/ad.html?finnkode=309094341,2019
0671 Oslo,41000,2022-02-17,El + Bensin,589000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Executive/BI-Tone/Panorama/Topputstyrt!++,https://www.finn.no/car/used/ad.html?finnkode=307561448,2022
"Torvmyrane 11, 6150 Ørsta",46390,2021-05-25,El + Bensin,499000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active Tech,https://www.finn.no/car/used/ad.html?finnkode=309482141,2021
"Bedriftsveien 13, 6517 Kristiansund N",64497,2019-06-04,El + Bensin,439000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Style aut,https://www.finn.no/car/used/ad.html?finnkode=310001185,2019
"Mosseveien 13, 1610 Fredrikstad",43650,2019-06-14,El + Bensin,439000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Executive aut BRUKTBILKAMPANJE,https://www.finn.no/car/used/ad.html?finnkode=310568616,2019
"Furuhallveien 12, 3512 Hønefoss",19500,2022-03-18,El + Bensin,439500,Toyota RAV4,Toyota RAV4 Hybrid Se km!!,https://www.finn.no/car/used/ad.html?finnkode=310746116,2022
"Hafstadvegen 78, 6814 Førde",56520,2019-04-15,El + Bensin,389000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Executive aut,https://www.finn.no/car/used/ad.html?finnkode=310876310,2019
"Skarpeteigvegen 1, 6854 Kaupanger",70337,2020-03-25,El + Bensin,379000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Active,https://www.finn.no/car/used/ad.html?finnkode=310788235,2020
"Tollef Bredalsvei 11, 7374 Røros",59752,2019-02-27,El + Bensin,369000,Toyota RAV4,Toyota RAV4 Hybrid 2WD Executive aut KROK/MOTORVARMER/PANORAMA,https://www.finn.no/car/used/ad.html?finnkode=312394637,2019
"Omvikdalsvegen 65, 5464 Dimmelsvik",6250,2022-12-13,El + Bensin,604000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active Tech DEMOBIL,https://www.finn.no/car/used/ad.html?finnkode=312536823,2022
